,entity,incoming_domestic_amount_30,incoming_domestic_amount_60,incoming_domestic_amount_90,outgoing_domestic_amount_30,outgoing_domestic_amount_60,outgoing_domestic_amount_90,incoming_foreign_amount_30,incoming_foreign_amount_60,incoming_foreign_amount_90,outgoing_foreign_amount_30,outgoing_foreign_amount_60,outgoing_foreign_amount_90,incoming_domestic_count_30,incoming_domestic_count_60,incoming_domestic_count_90,outgoing_domestic_count_30,outgoing_domestic_count_60,outgoing_domestic_count_90,incoming_foreign_count_30,incoming_foreign_count_60,incoming_foreign_count_90,outgoing_foreign_count_30,outgoing_foreign_count_60,outgoing_foreign_count_90,balance_difference_30,balance_difference_60,balance_difference_90,isFraud
9267,C250754494,0.0,0.0,0.0,165523.05,165523.05,165523.05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-165523.05,-165523.05,-165523.05,0
9268,C1511840422,0.0,0.0,0.0,98223.13,98223.13,98223.13,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-98223.13,-98223.13,-98223.13,0
9269,C1994166161,0.0,0.0,0.0,320186.96,320186.96,320186.96,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-320186.96,-320186.96,-320186.96,0
9270,C1017453606,0.0,0.0,0.0,134254.11,134254.11,134254.11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-134254.11,-134254.11,-134254.11,0
9271,C584926962,0.0,0.0,0.0,0.0,0.0,0.0,820066.3,820066.3,820066.3,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,820066.3,820066.3,820066.3,0
9272,C1597019574,123946.97,123946.97,123946.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,123946.9700000002,123946.9700000002,123946.9700000002,0
9273,C1593052870,426043.75,426043.75,426043.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,426043.75,426043.75,426043.75,0
9274,C629957129,0.0,0.0,0.0,123057.78,123057.78,123057.78,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-123057.78,-123057.78,-123057.78,0
9275,C1861559386,0.0,0.0,0.0,74318.47,74318.47,74318.47,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-74318.47,-74318.47,-74318.47,0
9276,C385049520,0.0,0.0,0.0,68671.99,68671.99,68671.99,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-68671.99,-68671.99,-68671.99,0
9277,C741537437,330618.9,330618.9,330618.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,330618.9,330618.9,330618.9,0
9278,C1774880155,0.0,0.0,0.0,16161.59,16161.59,16161.59,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-16161.59,-16161.59,-16161.59,0
9279,C7554285,0.0,0.0,0.0,175872.72,175872.72,175872.72,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-175872.72,-175872.72,-175872.72,0
9280,C540072336,0.0,0.0,0.0,0.0,0.0,0.0,504200.91,504200.91,504200.91,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,504200.91,504200.91,504200.91,0
9281,C1255893844,0.0,0.0,0.0,413245.01,413245.01,413245.01,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-413245.01,-413245.01,-413245.01,0
9282,C1391655462,0.0,0.0,0.0,517295.88,517295.88,517295.88,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-517295.88,-517295.88,-517295.88,0
9283,C911890320,0.0,0.0,0.0,0.0,0.0,0.0,393724.66,393724.66,393724.66,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,393724.66,393724.66,393724.66,0
9284,C1056763448,0.0,0.0,0.0,337172.39,337172.39,337172.39,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-337172.39,-337172.39,-337172.39,0
9285,C2141044956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824221.74,824221.74,824221.74,0,0,0,0,0,0,0,0,0,1,1,1,-824221.74,-824221.74,-824221.74,0
9286,C1076316839,0.0,0.0,0.0,147830.7,147830.7,147830.7,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-147830.7,-147830.7,-147830.7,0
9287,C1810852849,0.0,0.0,0.0,16368.84,16368.84,16368.84,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-16368.84,-16368.84,-16368.84,0
9288,C1250931508,0.0,0.0,0.0,0.0,0.0,0.0,254548.04,254548.04,254548.04,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,254548.04,254548.04,254548.04,0
9289,C1574844752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510949.34,510949.34,510949.34,0,0,0,0,0,0,0,0,0,1,1,1,-510949.34,-510949.34,-510949.34,0
9290,C969912703,0.0,0.0,0.0,0.0,0.0,0.0,901860.3,901860.3,901860.3,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,901860.3,901860.3,901860.3,0
9291,C303650085,0.0,0.0,0.0,209286.3,209286.3,209286.3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-209286.3,-209286.3,-209286.3,0
9292,C2077647873,0.0,0.0,0.0,227073.55,227073.55,227073.55,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-227073.55,-227073.55,-227073.55,0
9293,C997044579,162997.74,162997.74,162997.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,162997.74000000022,162997.74000000022,162997.74000000022,0
9294,C1845734010,0.0,0.0,0.0,0.0,0.0,0.0,127174.85,127174.85,127174.85,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,127174.85,127174.85,127174.85,0
9295,C506104213,0.0,0.0,0.0,154320.95,154320.95,154320.95,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-154320.95,-154320.95,-154320.95,0
9296,C1717051828,0.0,0.0,0.0,118085.35,118085.35,118085.35,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-118085.35,-118085.35,-118085.35,0
9297,C1514543273,0.0,0.0,0.0,48108.06,48108.06,48108.06,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-48108.06,-48108.06,-48108.06,0
9298,C338484826,0.0,0.0,0.0,1486.19,1486.19,1486.19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-1486.1900000000023,-1486.1900000000023,-1486.1900000000023,0
9299,C582066937,0.0,0.0,0.0,190866.16,190866.16,190866.16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-190866.16,-190866.16,-190866.16,0
9300,C1310338407,0.0,0.0,0.0,1356.66,1356.66,1356.66,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-1356.6600000000035,-1356.6600000000035,-1356.6600000000035,0
9301,C1125109600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519246.53,519246.53,519246.53,0,0,0,0,0,0,0,0,0,1,1,1,-519246.53,-519246.53,-519246.53,0
9302,C721904785,0.0,0.0,0.0,0.0,0.0,0.0,150830.02,150830.02,150830.02,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,150830.02,150830.02,150830.02,0
9303,C1174118436,0.0,0.0,0.0,0.0,0.0,0.0,1248787.05,1248787.05,1248787.05,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1248787.05,1248787.05,1248787.05,0
9304,C373358941,0.0,0.0,0.0,68723.07,68723.07,68723.07,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-68723.07,-68723.07,-68723.07,0
9305,C233537877,0.0,0.0,0.0,215287.98,215287.98,215287.98,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-215287.98,-215287.98,-215287.98,0
9306,C1157991169,0.0,0.0,0.0,450279.0,450279.0,450279.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-450279.0,-450279.0,-450279.0,0
9307,C778227519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728013.42,728013.42,728013.42,0,0,0,0,0,0,0,0,0,1,1,1,-728013.42,-728013.42,-728013.42,0
9308,C1416071901,0.0,0.0,0.0,59265.2,59265.2,59265.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-59265.2,-59265.2,-59265.2,0
9309,C280953569,0.0,0.0,0.0,96358.23,96358.23,96358.23,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-96358.23,-96358.23,-96358.23,0
9310,C11133260,0.0,0.0,0.0,187943.69,187943.69,187943.69,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-187943.69,-187943.69,-187943.69,0
9311,C1245866302,0.0,0.0,0.0,410319.79,410319.79,410319.79,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-410319.79,-410319.79,-410319.79,0
9312,C1433331224,214418.34,214418.34,214418.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,214418.34000000003,214418.34000000003,214418.34000000003,0
9313,C849849525,0.0,0.0,0.0,98113.83,98113.83,98113.83,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-98113.83,-98113.83,-98113.83,0
9314,C1664329963,0.0,0.0,0.0,69625.51,69625.51,69625.51,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-69625.51,-69625.51,-69625.51,0
9315,C502781364,0.0,0.0,0.0,0.0,0.0,0.0,727267.9,727267.9,727267.9,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,727267.9,727267.9,727267.9,0
9316,C327421366,369853.36,369853.36,369853.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,369853.3599999994,369853.3599999994,369853.3599999994,0
9317,C1948294984,0.0,0.0,0.0,85530.27,85530.27,85530.27,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-85530.27,-85530.27,-85530.27,0
9318,C1161910335,0.0,0.0,0.0,27981.13,27981.13,27981.13,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-27981.13,-27981.13,-27981.13,0
9319,C1149858752,0.0,0.0,0.0,83534.47,83534.47,83534.47,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-83534.47,-83534.47,-83534.47,0
9320,C1929520244,0.0,0.0,0.0,318669.67,318669.67,318669.67,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-318669.67,-318669.67,-318669.67,0
9321,C992339524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146285.21,146285.21,146285.21,0,0,0,0,0,0,0,0,0,1,1,1,-146285.21,-146285.21,-146285.21,0
9322,C1024738112,344576.32,344576.32,344576.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,344576.32,344576.32,344576.32,0
9323,C1387434358,0.0,0.0,0.0,88618.89,88618.89,88618.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-88618.89,-88618.89,-88618.89,0
9324,C848774236,0.0,0.0,0.0,35970.98,35970.98,35970.98,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-35970.98,-35970.98,-35970.98,0
9325,C1096381214,0.0,0.0,0.0,179510.31,179510.31,179510.31,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-179510.31,-179510.31,-179510.31,0
9326,C1900841041,246673.0,246673.0,246673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,246673.0,246673.0,246673.0,0
9327,C989689124,51044.94,51044.94,51044.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,51044.939999999944,51044.939999999944,51044.939999999944,0
9328,C419058650,509990.79,509990.79,509990.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,509990.7899999996,509990.7899999996,509990.7899999996,0
9329,C309181255,273179.43,273179.43,273179.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,273179.4299999997,273179.4299999997,273179.4299999997,0
9330,C297933041,0.0,0.0,0.0,593281.8,593281.8,593281.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-593281.8,-593281.8,-593281.8,0
9331,C767119685,0.0,0.0,0.0,156964.6,156964.6,156964.6,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-156964.6,-156964.6,-156964.6,0
9332,C2129918389,0.0,0.0,0.0,175268.6,175268.6,175268.6,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-175268.6,-175268.6,-175268.6,0
9333,C1691375207,0.0,0.0,0.0,218224.12,218224.12,218224.12,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-218224.12,-218224.12,-218224.12,0
9334,C1027426274,0.0,0.0,0.0,35076.65,35076.65,35076.65,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-35076.65,-35076.65,-35076.65,0
9335,C1227454548,25582.05,25582.05,25582.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,25582.049999999814,25582.049999999814,25582.049999999814,0
9336,C1791976882,209364.76,209364.76,209364.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,209364.76000000024,209364.76000000024,209364.76000000024,0
9337,C1345631134,68027.43,68027.43,68027.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,68027.4299999997,68027.4299999997,68027.4299999997,0
9338,C1641769874,164609.68,164609.68,164609.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,164609.67999999993,164609.67999999993,164609.67999999993,0
9339,C701748319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240594.56,2240594.56,2240594.56,0,0,0,0,0,0,0,0,0,1,1,1,-2240594.56,-2240594.56,-2240594.56,0
9340,C785893839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155041.67,155041.67,155041.67,0,0,0,0,0,0,0,0,0,1,1,1,-155041.67,-155041.67,-155041.67,0
9341,C1353223323,0.0,0.0,0.0,36753.83,36753.83,36753.83,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-36753.83,-36753.83,-36753.83,0
9342,C284630857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308186.26,308186.26,308186.26,0,0,0,0,0,0,0,0,0,1,1,1,-308186.26,-308186.26,-308186.26,0
9343,C1119181710,114858.37,114858.37,114858.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,114858.37,114858.37,114858.37,0
9344,C863749085,257673.25,257673.25,257673.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,257673.25000000006,257673.25000000006,257673.25000000006,0
9345,C1084892293,0.0,0.0,0.0,347775.36,347775.36,347775.36,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-347775.36,-347775.36,-347775.36,0
9346,C1323938660,0.0,0.0,0.0,110311.38,110311.38,110311.38,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-110311.38,-110311.38,-110311.38,0
9347,C972499492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763677.38,763677.38,763677.38,0,0,0,0,0,0,0,0,0,1,1,1,-763677.38,-763677.38,-763677.38,0
9348,C680583016,52217.32,52217.32,52217.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,52217.3200000003,52217.3200000003,52217.3200000003,0
9349,C2091031114,0.0,0.0,0.0,151103.36,151103.36,151103.36,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-151103.36,-151103.36,-151103.36,0
9350,C1933246513,178784.65,178784.65,178784.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,178784.65,178784.65,178784.65,0
9351,C408061716,0.0,0.0,0.0,0.0,0.0,0.0,105995.48,105995.48,105995.48,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,105995.48,105995.48,105995.48,0
9352,C1426864772,270515.92,270515.92,270515.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,270515.92,270515.92,270515.92,0
9353,C625871638,0.0,0.0,0.0,40226.31,40226.31,40226.31,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-40226.31,-40226.31,-40226.31,0
9354,C1200043180,0.0,0.0,0.0,451725.06,451725.06,451725.06,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-451725.06000000006,-451725.06000000006,-451725.06000000006,0
9355,C745776933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518966.93,518966.93,518966.93,0,0,0,0,0,0,0,0,0,1,1,1,-518966.93,-518966.93,-518966.93,0
9356,C787672690,0.0,0.0,0.0,274683.79,274683.79,274683.79,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-274683.79,-274683.79,-274683.79,0
9357,C1174051206,0.0,0.0,0.0,0.0,0.0,0.0,1662751.5,1662751.5,1662751.5,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1662751.5,1662751.5,1662751.5,0
9358,C498274800,194791.39,194791.39,194791.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,194791.39,194791.39,194791.39,0
9359,C1545678552,516115.91,516115.91,516115.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,516115.9099999999,516115.9099999999,516115.9099999999,0
9360,C258925891,0.0,0.0,0.0,366048.41,366048.41,366048.41,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-366048.41,-366048.41,-366048.41,0
9361,C942772815,144441.34,144441.34,144441.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,144441.33999999985,144441.33999999985,144441.33999999985,0
9362,C1861468472,221652.46,221652.46,221652.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,221652.46,221652.46,221652.46,0
9363,C239171311,0.0,0.0,0.0,267897.14,267897.14,267897.14,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-267897.14,-267897.14,-267897.14,0
9364,C876123604,0.0,0.0,0.0,19220.81,19220.81,19220.81,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-19220.81,-19220.81,-19220.81,0
9365,C1059874656,0.0,0.0,0.0,18100.25,18100.25,18100.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-18100.25,-18100.25,-18100.25,0
9366,C812520578,0.0,0.0,0.0,0.0,0.0,0.0,112799.73,112799.73,112799.73,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,112799.73,112799.73,112799.73,0
9367,C485852644,0.0,0.0,0.0,0.0,0.0,0.0,1192156.32,1192156.32,1192156.32,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1192156.32,1192156.32,1192156.32,0
9368,C1145496763,0.0,0.0,0.0,382210.77,382210.77,382210.77,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-382210.77,-382210.77,-382210.77,0
9369,C1847344956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728901.64,1728901.64,1728901.64,0,0,0,0,0,0,0,0,0,1,1,1,-1728901.6400000001,-1728901.6400000001,-1728901.6400000001,0
9370,C1673054235,0.0,0.0,0.0,0.0,0.0,0.0,335571.53,335571.53,335571.53,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,335571.53,335571.53,335571.53,0
9371,C595875997,0.0,0.0,0.0,183248.61,183248.61,183248.61,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-183248.61,-183248.61,-183248.61,0
9372,C573302761,0.0,0.0,0.0,122825.45,122825.45,122825.45,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-122825.45,-122825.45,-122825.45,0
9373,C1056711067,0.0,0.0,0.0,268275.93,268275.93,268275.93,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-268275.93,-268275.93,-268275.93,0
9374,C891250063,0.0,0.0,0.0,6554.86,6554.86,6554.86,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-6554.860000000001,-6554.860000000001,-6554.860000000001,0
9375,C416107459,0.0,0.0,0.0,248436.09,248436.09,248436.09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-248436.09,-248436.09,-248436.09,0
9376,C578549139,0.0,0.0,0.0,227147.73,227147.73,227147.73,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-227147.73,-227147.73,-227147.73,0
9377,C1744195221,231132.58,231132.58,231132.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,231132.58,231132.58,231132.58,0
9378,C2146104051,105379.31,105379.31,105379.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,105379.31000000006,105379.31000000006,105379.31000000006,0
9379,C2004216864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482636.62,1482636.62,1482636.62,0,0,0,0,0,0,0,0,0,1,1,1,-1482636.62,-1482636.62,-1482636.62,0
9380,C2071138744,0.0,0.0,0.0,103511.46,103511.46,103511.46,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-103511.46,-103511.46,-103511.46,0
9381,C155288193,0.0,0.0,0.0,246795.47,246795.47,246795.47,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-246795.47,-246795.47,-246795.47,0
9382,C1565622383,0.0,0.0,0.0,208816.09,208816.09,208816.09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-208816.09,-208816.09,-208816.09,0
9383,C1527107392,0.0,0.0,0.0,82898.82,82898.82,82898.82,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-82898.82,-82898.82,-82898.82,0
9384,C1394797749,112522.99,112522.99,112522.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,112522.99000000022,112522.99000000022,112522.99000000022,0
9385,C1975357910,107001.36,107001.36,107001.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,107001.36000000034,107001.36000000034,107001.36000000034,0
9386,C129654264,0.0,0.0,0.0,239284.55,239284.55,239284.55,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-239284.55,-239284.55,-239284.55,0
9387,C1163161613,0.0,0.0,0.0,3444.99,3444.99,3444.99,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-3444.99,-3444.99,-3444.99,0
9388,C995853346,0.0,0.0,0.0,170693.24,170693.24,170693.24,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-170693.24,-170693.24,-170693.24,0
9389,C208796701,189882.92,189882.92,189882.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,189882.92000000004,189882.92000000004,189882.92000000004,0
9390,C1455763220,0.0,0.0,0.0,109812.18,109812.18,109812.18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-109812.18,-109812.18,-109812.18,0
9391,C1658994414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898657.72,898657.72,898657.72,0,0,0,0,0,0,0,0,0,1,1,1,-898657.72,-898657.72,-898657.72,0
9392,C1721947758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374510.58,374510.58,374510.58,0,0,0,0,0,0,0,0,0,1,1,1,-374510.58,-374510.58,-374510.58,0
9393,C804269966,0.0,0.0,0.0,0.0,0.0,0.0,627081.02,627081.02,627081.02,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,627081.02,627081.02,627081.02,0
9394,C1044272158,0.0,0.0,0.0,0.0,0.0,0.0,357893.47,357893.47,357893.47,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,357893.47,357893.47,357893.47,0
9395,C104657545,0.0,0.0,0.0,132347.69,132347.69,132347.69,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,-132347.69,-132347.69,-132347.69,0
9396,C1795804649,163044.59,163044.59,163044.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,163044.58999999985,163044.58999999985,163044.58999999985,0
